,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,2,18,40,2,2,4,1,1,8,2,44,6
C#,4,13,23,5,6,7,54,7,4,10,10,42
D,40,34,2,61,12,37,40,4,6,2,14,28
D#,1,28,77,39,21,59,40,8,42,2,25,23
E,1,5,8,13,8,22,16,19,7,5,3,10
F,10,12,14,109,11,2,58,27,32,1,12,16
F#,2,11,24,21,15,81,35,35,26,8,72,73
G,3,2,14,2,15,37,23,1,48,4,25,18
G#,3,12,8,12,5,29,64,68,9,4,89,53
A,1,9,3,1,12,3,2,5,6,1,2,9
A#,39,23,12,80,1,10,32,7,140,3,81,23
B,6,36,55,19,14,12,38,11,30,7,73,58
