,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,42,9,16,32,19,17,3,10,2,28,37,93
C#,7,37,9,13,10,24,6,11,14,3,27,124
D,12,6,49,140,99,61,8,5,4,192,54,3
D#,40,99,108,346,9,80,11,50,54,3,48,8
E,27,38,140,11,12,13,42,20,1,122,16,2
F,16,7,101,44,9,81,59,43,30,27,54,12
F#,1,29,1,4,11,37,22,98,24,4,29,27
G,21,3,9,93,6,38,13,66,63,9,35,6
G#,11,9,8,8,12,70,119,42,122,4,74,26
A,17,4,2,48,84,16,4,150,9,3,126,20
A#,30,47,27,141,2,28,19,47,152,20,168,47
B,92,20,6,24,38,18,8,1,19,84,76,68
