,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,4,4,6,6,14,4,2,4,5,2,4,14
C#,4,82,14,8,23,18,32,1,21,2,2,19
D,16,12,8,8,2,2,12,8,4,2,2,2
D#,6,11,2,6,10,10,24,8,4,2,2,4
E,4,6,2,8,24,8,6,21,14,16,6,2
F,2,6,4,4,2,23,14,2,25,3,2,4
F#,2,18,6,11,6,12,8,4,40,20,16,13
G,10,10,4,6,8,2,14,2,2,18,2,30
G#,7,31,4,10,10,12,27,8,25,24,2,24
A,4,22,4,2,4,2,12,12,22,10,4,9
A#,8,14,3,2,4,4,2,2,8,41,23,4
B,2,20,6,10,5,6,11,24,5,16,2,22
