,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,66,25,8,94,9,9,15,15,53,12,15,5
C#,20,48,7,50,22,48,11,41,51,5,60,11
D,3,7,44,12,4,8,4,8,14,11,3,12
D#,69,44,6,260,14,24,39,57,63,9,48,28
E,13,22,6,10,60,1,11,8,20,16,15,30
F,11,36,13,16,3,42,6,11,50,1,10,1
F#,19,9,3,26,15,10,45,2,13,24,2,22
G,6,28,3,53,13,10,4,46,14,4,54,11
G#,69,46,4,64,25,35,15,13,171,9,21,34
A,27,3,3,14,14,2,21,3,11,21,2,3
A#,14,104,7,34,7,8,5,33,22,1,54,7
B,8,2,26,28,26,3,14,9,24,11,13,175
