,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,7,7,13,7,13,7,6,6,6,10,6,6
C#,8,27,9,22,40,3,18,3,21,10,8,34
D,4,7,1,4,5,1,15,4,6,10,1,10
D#,5,35,5,26,23,1,30,9,21,4,2,10
E,11,20,4,40,34,3,38,15,39,20,6,25
F,3,2,2,13,2,3,9,3,1,7,15,3
F#,7,26,10,6,46,3,49,5,31,27,11,30
G,11,6,3,3,10,3,9,11,12,3,4,3
G#,7,30,6,19,22,6,32,5,22,20,7,26
A,15,12,5,21,17,3,9,9,18,26,1,26
A#,1,10,5,1,10,7,4,6,2,2,5,15
B,9,21,5,22,33,2,32,8,23,22,11,31
