,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,133,37,44,84,16,99,11,13,9,101,117,20
C#,69,186,22,18,5,32,33,8,20,6,155,25
D,63,15,97,34,10,118,6,39,3,6,92,2
D#,89,32,45,87,20,41,39,23,8,30,22,3
E,10,2,5,5,9,91,4,25,6,2,23,4
F,51,44,118,93,63,256,47,29,17,85,178,13
F#,6,31,5,14,2,84,50,13,3,22,62,3
G,42,9,13,33,17,38,5,67,2,35,44,3
G#,8,14,9,13,3,16,12,4,25,2,6,14
A,95,8,19,33,2,79,17,31,4,73,85,5
A#,93,175,107,20,34,133,62,53,6,96,224,15
B,25,20,9,5,1,7,7,3,17,4,10,24
