,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,26,17,20,35,21,18,26,34,71,3,17,13
C#,31,11,7,20,5,18,4,31,7,10,22,16
D,14,17,19,25,1,25,4,12,6,4,10,2
D#,52,32,24,57,5,15,8,32,30,12,26,4
E,11,4,3,12,3,10,3,21,3,22,6,8
F,11,12,12,38,15,9,2,16,18,6,15,14
F#,3,1,8,3,2,5,4,1,62,6,5,5
G,41,23,19,28,9,11,2,10,26,10,27,5
G#,54,2,9,47,5,23,2,25,13,3,16,10
A,5,2,5,8,3,12,1,9,4,9,12,7
A#,17,43,15,17,6,15,3,14,24,8,10,2
B,9,18,2,7,1,7,1,6,8,6,8,3
