,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,6,10,1,25,2,3,21,1,15,1,8,1
C#,13,54,9,28,17,90,24,5,17,11,15,8
D,1,4,2,9,5,15,3,50,7,2,6,6
D#,27,30,2,11,3,19,70,2,32,17,12,8
E,2,16,7,6,18,5,2,1,12,8,7,4
F,5,83,5,30,3,8,15,1,69,4,26,6
F#,15,19,7,58,4,16,25,4,25,23,40,6
G,1,4,8,2,2,2,6,1,7,1,1,1
G#,8,36,14,26,13,57,25,5,25,8,22,11
A,3,13,1,15,8,4,18,1,12,5,4,2
A#,11,15,5,13,8,28,30,1,25,2,9,6
B,4,7,8,12,5,9,3,2,5,3,4,1
