,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,44,14,2,11,190,1,7,3,11,7,2,19
C#,9,243,15,9,21,37,54,14,52,36,2,20
D,5,15,22,2,13,3,13,4,9,8,8,13
D#,5,7,2,4,10,7,7,7,6,3,10,3
E,4,43,10,6,26,3,9,9,17,14,3,16
F,47,33,9,5,1,13,12,6,39,3,2,9
F#,5,45,15,4,19,11,42,6,22,45,2,13
G,3,6,4,2,13,10,7,40,22,6,2,9
G#,12,47,6,8,37,30,31,22,95,20,6,19
A,7,51,4,4,9,7,31,3,41,58,6,8
A#,4,3,2,6,3,7,1,3,6,9,10,4
B,23,6,16,6,8,10,15,7,13,28,1,40
