,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,170,41,9,75,27,64,11,56,97,20,89,12
C#,58,162,10,50,3,67,27,27,27,12,62,92
D,35,3,56,35,9,15,3,15,7,9,16,22
D#,113,123,40,354,26,75,19,65,122,19,77,16
E,28,8,5,106,116,21,5,24,46,2,14,26
F,69,104,18,74,23,162,18,45,37,6,74,6
F#,8,21,7,18,14,39,24,19,8,14,6,4
G,58,44,28,60,24,50,13,100,48,7,37,11
G#,62,30,18,130,37,58,9,53,121,29,38,54
A,9,14,3,26,2,9,10,5,10,20,17,43
A#,37,45,10,107,14,72,16,62,55,12,150,11
B,24,2,21,14,106,4,27,9,61,18,11,115
