,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,122,16,20,8,44,20,10,46,2,24,2,9
C#,1,1,4,1,2,7,7,3,11,9,2,1
D,25,1,28,1,9,15,4,17,10,9,4,23
D#,8,1,1,12,1,1,1,2,2,6,3,8
E,33,2,13,8,24,7,3,25,15,17,4,20
F,32,9,14,2,4,17,3,9,4,16,1,11
F#,8,1,4,1,5,8,6,8,12,8,1,1
G,38,2,26,1,30,17,6,32,1,7,1,14
G#,4,9,4,1,11,8,12,61,7,2,5,10
A,23,7,11,10,12,15,6,12,3,19,4,10
A#,2,2,3,2,1,2,1,3,3,1,5,10
B,10,3,18,7,20,11,4,18,5,10,2,48
