,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,71,13,57,15,34,16,1,25,8,37,24,85
C#,8,11,21,3,8,1,4,3,51,23,3,7
D,75,20,28,24,52,16,10,44,1,13,7,29
D#,17,8,27,44,25,10,6,13,5,7,9,2
E,37,3,63,17,74,74,14,55,9,27,1,14
F,4,3,22,23,78,33,3,73,11,22,4,6
F#,2,10,3,5,6,10,9,40,4,7,2,3
G,40,1,32,16,63,79,31,143,25,47,14,23
G#,7,13,1,2,6,13,3,28,8,22,16,11
A,20,3,25,5,19,18,7,60,22,23,13,39
A#,10,1,12,11,4,5,1,14,23,15,14,9
B,96,2,27,8,22,7,7,16,2,34,7,37
