,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,61,20,58,3,16,6,9,4,69,12,8,40
C#,21,72,14,30,106,18,52,3,18,21,36,130
D,52,26,57,4,45,1,11,11,6,9,92,33
D#,1,50,3,40,88,5,135,81,11,10,116,62
E,25,116,55,93,208,24,149,13,78,30,47,51
F,1,4,6,132,20,36,21,23,3,3,89,7
F#,7,42,9,93,191,10,126,37,45,63,49,103
G,9,4,9,81,17,20,35,45,3,30,2,26
G#,67,21,8,10,61,1,68,3,31,59,6,86
A,11,21,8,18,17,4,61,34,77,68,8,96
A#,4,69,123,148,27,2,22,7,21,12,37,48
B,45,62,28,114,93,11,86,20,61,106,56,118
