,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,63,9,43,3,26,21,1,12,9,15,6,55
C#,6,35,16,6,21,7,4,2,7,8,7,18
D,83,6,30,4,16,31,4,14,4,9,20,23
D#,18,11,18,1,10,3,4,2,2,3,5,2
E,19,6,27,32,191,29,4,13,31,108,2,4
F,3,6,18,6,82,2,22,8,5,33,53,7
F#,1,6,14,8,20,10,23,9,2,8,4,18
G,20,2,7,3,8,15,26,24,3,10,8,13
G#,1,8,3,1,5,4,18,15,20,47,2,19
A,17,4,30,10,83,20,2,36,55,32,40,21
A#,2,12,1,12,7,19,4,41,1,18,62,15
B,49,6,20,19,18,11,4,3,4,53,8,23
