,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,1,1,10,77,7,3,2,1,1,1,12,6
C#,6,7,15,2,3,5,32,1,15,3,18,30
D,12,18,7,7,28,3,1,9,3,4,1,1
D#,69,27,4,239,6,6,1,32,51,6,30,1
E,1,5,19,2,1,20,5,1,6,16,4,2
F,1,10,1,3,29,1,2,13,1,3,2,1
F#,23,41,14,3,4,1,18,12,2,13,2,2
G,3,2,4,1,3,23,4,6,1,26,1,2
G#,1,1,2,43,4,8,1,8,76,4,15,1
A,1,1,23,7,2,1,21,23,10,9,11,8
A#,4,1,6,1,2,10,15,2,11,20,23,2
B,5,1,1,2,2,22,1,3,1,5,1,1
