,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,157,17,62,63,140,45,3,99,52,21,21,81
C#,15,28,3,2,42,3,11,20,3,18,8,4
D,90,1,37,11,91,124,25,43,20,25,15,34
D#,15,3,30,16,4,10,8,18,7,46,39,6
E,60,23,71,5,274,61,15,97,68,139,17,48
F,47,5,31,27,47,120,5,84,53,65,11,32
F#,6,7,22,2,10,4,84,8,3,16,8,14
G,93,22,63,18,75,53,10,230,14,18,19,69
G#,45,1,28,2,19,38,3,22,31,30,3,71
A,142,35,22,8,80,37,7,25,26,160,20,57
A#,13,13,16,37,8,6,3,27,10,20,35,18
B,77,2,131,9,88,27,10,11,6,61,12,75
