,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,5,9,1,5,4,2,5,1,15,8,5,2
C#,6,52,4,27,43,2,21,4,28,10,2,17
D,2,4,3,5,19,9,4,4,5,1,6,2
D#,5,23,3,45,16,3,29,14,18,14,7,17
E,8,35,2,11,46,3,24,3,36,28,2,24
F,3,3,5,5,2,6,3,1,4,4,5,5
F#,6,19,2,35,18,7,35,3,14,15,3,22
G,2,1,1,7,7,3,3,4,9,4,3,4
G#,6,40,6,20,33,2,17,8,59,11,4,21
A,9,9,2,17,27,4,12,4,15,18,5,14
A#,4,4,6,4,3,2,4,3,3,8,2,5
B,6,18,6,13,23,3,22,3,20,15,4,37
