,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,2,4,16,6,14,40,2,1,5,12,8,14
C#,2,26,14,8,8,20,32,1,8,4,2,19
D,4,12,10,20,2,35,12,2,4,2,32,2
D#,22,4,2,6,10,34,4,12,12,2,8,4
E,4,6,2,8,24,8,6,21,14,8,6,2
F,14,17,28,8,2,67,10,25,22,17,35,4
F#,2,18,6,10,6,12,8,4,6,4,8,13
G,8,10,6,18,8,4,14,4,4,18,16,30
G#,7,8,10,8,10,18,8,2,2,24,4,24
A,17,22,8,8,4,4,12,2,4,2,4,9
A#,10,21,23,18,4,20,6,12,2,2,41,4
B,2,20,6,10,5,6,11,24,5,16,2,22
