,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,44,28,21,17,78,45,14,5,3,16,4,19
C#,17,145,91,35,264,32,75,4,24,77,14,57
D,10,83,55,12,141,20,95,51,14,42,6,29
D#,1,12,5,17,44,5,56,5,20,25,2,28
E,22,113,63,44,204,23,94,95,216,268,12,88
F,18,9,15,5,13,25,27,15,39,52,6,7
F#,14,28,29,17,79,13,76,14,63,165,16,109
G,58,6,10,2,14,5,13,27,12,41,6,57
G#,16,81,27,9,68,8,28,8,52,100,12,196
A,64,217,100,6,145,25,63,6,73,182,13,156
A#,4,16,4,3,8,9,10,9,3,7,24,31
B,26,96,138,60,184,16,72,10,86,76,13,144
