,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,6,6,2,5,3,12,2,6,32,17,5,1
C#,5,29,1,4,8,29,5,8,57,15,33,6
D,2,18,1,2,1,3,7,6,5,1,4,6
D#,7,2,2,12,5,5,2,1,4,9,6,24
E,19,11,4,10,11,2,1,3,2,9,1,5
F,32,89,3,2,2,43,2,3,16,6,9,1
F#,8,3,5,6,1,1,6,1,3,1,13,1
G,6,15,6,12,5,1,1,2,3,1,1,7
G#,3,20,4,9,8,80,6,1,11,2,4,1
A,7,10,2,4,22,9,9,1,1,13,50,7
A#,4,15,6,1,7,16,18,6,3,29,11,3
B,1,1,2,2,26,2,16,16,12,3,5,2
