,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,71,16,44,68,13,31,17,64,21,20,39,5
C#,16,50,15,9,24,5,10,13,8,3,11,2
D,29,15,143,51,19,45,26,102,6,26,61,11
D#,46,5,37,110,5,27,24,66,21,16,39,5
E,8,20,1,6,17,18,10,21,6,8,11,5
F,46,7,26,27,5,62,10,32,16,16,36,10
F#,11,5,22,7,1,9,61,43,10,15,32,4
G,48,7,99,52,15,35,27,119,20,65,104,21
G#,33,6,18,12,4,12,8,17,50,5,25,10
A,37,5,37,9,7,9,14,37,5,53,58,4
A#,50,23,77,43,16,36,12,91,21,46,141,7
B,15,7,14,7,6,4,3,7,16,2,6,27
