,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,1,2,2,4,8,23,2,13,2,5,2,6
C#,2,57,17,20,3,18,41,1,17,9,26,11
D,1,9,14,1,6,1,6,3,14,5,3,7
D#,5,13,4,11,1,14,13,4,9,1,13,5
E,1,4,3,2,3,1,4,7,10,3,1,3
F,29,22,4,13,2,11,14,2,9,9,2,4
F#,1,32,5,12,4,10,22,1,24,6,25,11
G,6,4,3,5,16,2,3,3,3,20,4,5
G#,1,28,5,8,7,13,16,6,19,4,17,31
A,6,11,7,4,3,1,3,20,9,3,2,2
A#,2,25,2,11,2,8,16,5,24,2,21,16
B,2,15,4,6,4,4,13,2,15,13,18,15
