,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,36,32,36,15,62,47,26,103,31,150,9,85
C#,13,31,49,21,78,3,16,6,11,114,7,93
D,74,48,97,34,74,38,49,47,28,113,7,129
D#,44,33,21,18,91,5,35,2,9,22,13,153
E,182,100,117,92,137,68,85,57,90,157,17,212
F,66,7,77,10,59,34,30,27,5,36,10,14
F#,8,16,58,98,152,11,39,67,33,70,4,66
G,56,5,54,20,130,55,45,34,36,41,5,31
G#,12,15,40,12,186,18,61,15,44,76,7,61
A,56,102,78,46,210,70,103,60,78,135,31,119
A#,5,5,9,4,12,14,18,9,5,11,18,67
B,80,48,103,76,123,12,115,85,177,162,49,154
