,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,7,15,12,4,38,3,10,6,7,33,10,37
C#,8,1,8,1,11,5,7,3,4,19,1,1
D,8,22,13,21,13,22,9,4,3,26,9,15
D#,9,1,21,7,26,3,2,3,2,6,2,2
E,34,4,22,27,26,23,3,1,11,42,8,17
F,8,1,26,4,18,9,10,3,8,21,7,4
F#,2,1,2,3,5,15,6,19,1,3,3,1
G,4,4,4,3,7,1,21,4,22,3,4,14
G#,2,2,11,1,11,1,2,17,7,14,2,18
A,47,1,35,6,47,23,3,3,17,27,15,7
A#,6,8,6,2,2,6,1,8,1,15,5,24
B,37,3,5,4,17,8,1,9,6,21,18,4
