,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,9,8,1,67,10,49,3,18,5,3,68,10
C#,18,28,4,16,53,14,6,13,7,3,45,15
D,7,4,27,5,3,263,4,11,5,5,5,15
D#,33,27,10,17,14,1,20,58,59,18,8,41
E,50,6,11,6,9,5,48,6,36,4,36,8
F,15,27,12,20,3,3,12,20,5,18,8,1
F#,2,4,4,6,4,12,1,10,8,33,18,30
G,25,56,15,16,23,25,15,10,10,2,21,6
G#,6,1,1,45,10,18,11,27,15,6,46,50
A,15,9,1,27,9,6,6,16,6,3,2,9
A#,35,17,1,19,30,41,6,9,50,3,10,24
B,14,33,5,61,37,1,12,1,29,9,6,1
