,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,8,5,4,24,4,13,11,21,8,14,11,6
C#,9,18,3,8,4,17,8,2,169,28,6,30
D,6,2,2,21,8,11,12,13,9,4,20,3
D#,22,14,12,36,2,29,4,66,31,7,58,7
E,6,2,12,5,4,8,2,4,3,2,10,2
F,14,4,22,35,7,24,15,39,3,6,14,8
F#,12,12,8,4,5,27,16,8,2,9,4,2
G,14,3,11,67,12,50,1,17,5,8,9,3
G#,10,181,7,16,1,3,9,20,6,1,6,20
A,6,13,4,2,6,7,4,4,6,2,3,12
A#,18,8,23,49,4,23,2,8,16,8,12,4
B,5,2,3,19,4,7,3,5,2,3,21,3
