,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,6,1,1,8,48,70,11,1,14,2,39,6
C#,25,52,23,12,48,4,51,12,2,12,12,78
D,5,46,32,4,8,2,42,8,3,4,3,17
D#,1,10,4,11,12,4,21,6,18,6,6,14
E,1,14,28,10,64,2,44,14,10,8,12,5
F,1,9,1,2,1,6,8,29,12,4,3,2
F#,2,23,13,9,38,12,89,10,38,26,26,96
G,1,12,33,2,8,22,20,24,2,2,4,24
G#,2,20,6,4,8,2,18,1,10,4,28,4
A,1,24,10,14,2,12,8,16,8,18,1,4
A#,38,55,3,2,2,2,18,4,10,1,8,38
B,3,50,44,38,22,2,62,6,8,12,36,72
