,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,30,4,24,3,3,13,4,22,7,22,26,5
C#,1,1,1,2,2,1,32,7,15,4,1,4
D,45,1,3,1,26,5,1,4,2,19,6,1
D#,2,1,19,1,8,3,2,3,51,6,1,2
E,14,3,36,3,1,24,1,3,3,4,7,3
F,21,1,22,8,35,6,5,22,1,4,7,2
F#,2,41,1,1,2,1,3,1,1,2,2,3
G,7,1,14,4,16,39,12,8,1,26,1,2
G#,1,1,7,43,1,2,1,1,1,2,15,3
A,1,1,10,1,10,22,2,42,6,7,23,10
A#,20,7,1,3,3,10,1,8,11,28,3,1
B,7,4,1,2,8,1,3,1,1,11,2,1
