,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,31,83,10,48,4,27,6,10,33,2,83,22
C#,132,27,9,67,20,26,3,10,7,1,44,16
D,2,17,5,51,2,7,5,37,4,20,2,18
D#,31,105,34,112,42,74,27,35,101,3,33,35
E,10,3,1,55,4,21,8,33,8,13,4,2
F,10,27,3,93,14,19,31,46,21,8,25,1
F#,1,9,3,26,9,46,45,15,16,2,2,13
G,10,6,2,28,6,35,12,6,119,2,23,1
G#,46,22,11,81,7,25,24,111,88,16,57,10
A,7,3,39,1,11,6,18,1,9,49,35,24
A#,59,39,11,54,1,9,15,16,87,24,18,23
B,19,24,1,17,7,2,16,14,5,1,30,16
