,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,37,18,4,57,4,6,2,10,37,6,24,5
C#,9,43,6,29,25,31,7,16,31,8,34,7
D,3,5,11,15,5,14,4,4,16,6,7,10
D#,59,32,16,69,12,14,19,51,50,8,20,17
E,4,22,7,26,23,1,5,5,29,13,3,11
F,8,14,10,16,2,17,4,9,35,6,10,5
F#,6,13,1,16,8,1,11,3,4,14,3,4
G,12,13,4,39,9,6,2,15,25,118,34,2
G#,47,39,8,52,37,30,8,15,78,8,20,32
A,7,15,4,10,9,3,14,1,8,18,109,7
A#,12,27,10,25,4,13,2,31,28,2,21,5
B,6,6,19,12,11,61,6,1,33,7,4,22
