,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,2,4,5,2,1,3,3,4,63,2,27,2
C#,1,14,24,30,12,11,16,2,1,8,23,31
D,3,8,56,1,23,31,56,23,6,21,47,4
D#,2,6,154,4,6,3,36,1,7,1,1,7
E,7,6,17,3,14,1,8,21,2,30,12,23
F,2,8,13,5,33,17,5,15,4,37,4,4
F#,4,11,23,7,4,12,4,2,8,31,15,2
G,4,1,12,2,8,38,12,36,4,20,6,6
G#,320,3,6,8,84,1,6,12,3,3,4,4
A,6,20,36,7,5,14,9,22,12,45,66,18
A#,5,3,5,2,9,2,5,4,16,6,3,12
B,6,4,7,18,2,2,10,6,1,12,9,41
