,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,8,4,14,24,40,48,8,14,14,8,12,12
C#,3,21,52,1,67,11,2,22,9,39,5,14
D,10,41,83,2,39,103,38,57,36,70,40,21
D#,1,4,51,4,2,8,58,3,4,16,12,17
E,12,36,35,1,45,47,1,34,19,136,4,7
F,18,4,33,30,33,26,2,30,24,115,13,56
F#,2,2,11,14,9,1,18,33,1,27,18,54
G,6,27,36,32,43,25,28,47,2,47,66,8
G#,2,13,9,4,16,11,22,1,1,41,4,40
A,85,84,126,14,39,61,11,66,35,128,32,12
A#,12,7,63,19,12,5,9,43,10,25,18,4
B,4,11,81,44,28,8,2,1,2,34,3,30
