,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,22,20,5,18,1,13,13,1,3,11,19,1
C#,26,26,1,19,9,30,5,1,6,6,16,4
D,3,2,4,9,4,5,7,1,25,6,2,2
D#,16,18,4,45,10,23,20,5,5,11,12,3
E,3,6,5,7,8,12,11,1,5,3,3,1
F,14,24,5,17,11,49,16,1,13,9,25,4
F#,6,12,2,31,9,20,14,2,9,2,13,3
G,2,2,8,2,4,3,2,3,2,2,3,1
G#,5,8,1,8,3,10,5,6,7,2,9,4
A,11,2,1,7,3,8,17,2,5,22,5,1
A#,16,24,1,8,3,14,17,4,11,10,32,1
B,3,5,3,1,1,1,3,3,2,3,2,2
