,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,30,2,33,7,41,33,9,26,15,24,2,13
C#,3,2,2,1,6,1,1,6,15,6,5,4
D,32,3,31,3,11,44,4,26,10,28,3,45
D#,9,12,3,4,4,1,5,8,11,4,10,1
E,37,5,17,3,26,15,2,52,9,18,2,12
F,20,3,46,4,12,33,2,43,14,22,1,24
F#,9,3,7,5,2,5,3,8,2,6,17,7
G,38,7,29,7,58,31,7,57,6,21,9,42
G#,14,8,19,5,2,14,3,6,3,4,2,2
A,26,2,27,4,12,27,7,24,1,20,12,10
A#,2,4,1,8,4,2,15,9,1,7,3,2
B,19,2,25,7,20,18,4,46,2,7,1,18
