,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,35,8,6,7,40,54,9,42,6,75,32,15
C#,3,6,10,2,8,13,15,2,9,1,2,3
D,54,3,8,14,17,38,2,2,5,9,40,2
D#,14,2,13,16,6,26,1,4,147,18,23,6
E,19,6,40,3,2,42,4,4,11,3,10,28
F,48,11,48,41,28,98,6,22,14,55,31,7
F#,6,3,2,6,2,1,11,3,8,2,6,8
G,27,1,5,12,8,49,2,2,1,5,9,1
G#,11,14,1,1,22,11,5,2,14,2,2,2
A,50,14,10,14,12,34,3,19,3,24,26,1
A#,39,119,48,15,8,36,7,20,1,1,23,5
B,22,1,1,2,37,1,12,7,2,1,1,9
