,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,216,23,31,6,49,29,8,61,1,85,11,135
C#,3,19,10,10,14,1,14,5,3,20,17,24
D,55,14,122,3,65,32,32,137,7,47,13,56
D#,11,10,12,6,24,8,17,7,18,6,4,24
E,63,17,83,31,61,23,40,36,8,46,6,31
F,30,5,19,6,46,6,12,16,4,9,2,3
F#,16,10,18,16,45,1,31,56,8,34,5,45
G,66,7,106,8,54,35,43,142,13,36,23,89
G#,10,4,4,8,6,1,3,10,9,24,5,16
A,64,27,66,7,42,13,50,58,7,59,24,93
A#,2,18,22,8,5,3,2,18,8,25,11,17
B,96,9,89,26,34,11,33,77,24,119,15,147
