,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,171,3,12,50,54,18,6,40,14,17,13,44
C#,1,369,30,4,47,29,16,1,14,12,8,34
D,26,42,1013,12,24,22,33,68,5,29,19,82
D#,45,4,19,139,63,38,12,32,13,11,4,42
E,69,47,57,56,325,5,46,67,15,90,19,59
F,17,29,15,29,28,110,6,14,50,8,16,3
F#,4,12,30,16,72,5,493,72,16,467,12,30
G,32,5,73,36,90,27,89,357,5,55,51,70
G#,15,18,3,11,18,47,25,6,166,16,3,57
A,12,6,22,11,83,9,456,105,33,369,7,43
A#,11,9,15,1,16,18,7,54,1,18,180,33
B,39,21,86,44,35,6,40,74,53,64,35,409
