,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,60,29,4,2,24,27,2,9,2,11,28,11
C#,19,13,1,2,5,13,20,1,10,2,10,10
D,14,9,8,4,9,16,13,3,17,9,8,9
D#,3,2,2,6,4,2,4,2,3,3,6,18
E,16,6,4,1,22,13,25,16,72,5,11,4
F,26,2,10,5,12,28,8,7,11,25,12,3
F#,12,3,12,2,3,2,23,1,2,4,23,19
G,14,4,3,3,4,12,4,104,5,18,11,1
G#,4,10,7,2,55,6,11,7,21,2,6,3
A,24,2,17,16,4,23,21,11,2,28,12,56
A#,11,35,14,5,10,6,2,23,5,18,31,2
B,17,2,8,11,1,1,22,13,39,1,2,192
