,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,46,2,56,6,23,18,2,14,11,17,3,40
C#,4,35,12,6,21,7,4,2,7,8,7,18
D,81,45,43,8,21,22,5,8,4,8,20,10
D#,18,12,12,2,10,6,4,4,4,3,5,10
E,11,6,23,18,184,36,4,1,33,105,9,5
F,3,6,16,12,60,109,22,3,10,33,53,10
F#,1,6,13,8,20,26,23,13,2,4,4,18
G,21,4,1,3,6,14,37,18,7,7,31,13
G#,2,8,3,2,2,4,18,6,18,50,4,20
A,13,8,34,10,76,18,6,24,37,27,40,22
A#,3,12,2,12,7,19,8,41,2,96,62,15
B,54,6,12,19,17,11,4,12,2,47,30,25
