,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,19,8,21,22,2,14,1,16,12,4,31,9
C#,15,44,9,8,4,3,2,1,9,23,5,3
D,19,10,21,33,1,14,5,15,21,4,17,3
D#,21,16,32,54,1,21,5,24,12,4,48,1
E,7,1,20,4,4,14,1,4,4,2,1,1
F,16,5,15,38,9,16,4,26,22,1,16,5
F#,2,3,1,7,1,10,5,7,2,2,2,3
G,21,2,28,22,1,37,9,18,14,1,16,6
G#,18,2,20,20,1,16,3,29,19,4,10,4
A,3,1,4,1,6,3,2,2,3,7,3,1
A#,12,6,9,29,4,17,6,31,29,6,26,3
B,13,1,3,2,2,8,22,2,3,3,4,1
