,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,1,1,2,2,2,1,1,11,38,3,2,3
C#,2,4,9,21,12,2,16,8,2,5,2,14
D,1,5,7,1,9,11,19,18,1,11,3,11
D#,16,1,1,69,1,18,2,2,1,1,2,2
E,1,11,12,2,8,4,10,15,46,10,5,7
F,1,2,3,6,13,12,4,8,2,1,7,1
F#,5,15,8,3,8,1,11,7,13,16,8,10
G,2,8,9,2,14,1,5,4,6,12,4,14
G#,1,2,6,45,11,1,2,1,1,5,1,3
A,3,11,9,1,11,3,12,11,2,7,6,6
A#,1,6,5,1,5,8,3,3,12,2,4,6
B,3,8,21,45,13,10,6,12,2,9,1,11
