,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,42,6,9,22,17,10,2,11,10,1,18,3
C#,9,139,4,4,10,35,15,3,22,14,4,14
D,8,1,21,126,7,1,17,4,119,21,160,4
D#,3,4,2,19,5,4,4,21,16,142,6,7
E,5,18,1,1,79,7,4,6,15,18,12,9
F,9,23,2,3,11,28,6,12,10,18,13,7
F#,11,10,17,5,11,35,22,5,2,7,2,2
G,15,3,6,11,4,7,2,13,6,33,15,4
G#,23,3,123,17,7,5,1,3,21,4,7,6
A,7,23,18,5,5,16,2,1,2,22,5,9
A#,6,10,3,8,12,10,9,6,6,6,14,4
B,4,7,5,3,18,8,18,4,9,6,2,12
