,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,48,36,51,52,190,64,15,32,9,48,3,75
C#,10,24,49,21,114,6,17,7,22,81,2,109
D,78,60,85,30,117,69,81,40,30,113,8,47
D#,8,36,22,19,98,7,76,19,7,41,10,105
E,20,59,86,92,158,76,108,143,192,202,22,173
F,47,3,30,15,51,38,28,52,20,55,16,19
F#,20,20,33,47,141,10,31,64,35,114,9,100
G,124,3,58,3,45,33,44,36,40,51,9,60
G#,29,18,43,13,92,7,78,13,17,84,8,163
A,146,143,87,26,143,37,48,52,100,140,30,132
A#,11,13,19,6,7,7,15,5,10,9,18,70
B,82,47,195,124,175,20,84,43,83,145,55,138
