,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,28,6,5,21,9,19,5,20,38,6,27,5
C#,10,12,6,5,6,3,8,8,4,2,10,2
D,3,2,24,11,5,13,4,9,23,1,31,5
D#,23,8,14,70,2,14,23,39,19,7,46,17
E,9,6,2,4,16,3,5,7,9,1,16,7
F,24,1,9,16,1,33,6,6,24,2,34,12
F#,8,8,2,17,3,3,24,1,3,8,10,11
G,21,8,8,44,9,11,2,38,21,6,32,4
G#,27,5,17,29,9,31,4,9,40,2,51,11
A,4,3,6,9,9,3,10,2,6,7,8,1
A#,26,8,33,46,10,28,11,59,32,13,96,10
B,6,3,7,11,10,7,5,6,16,4,10,14
