,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,12,3,27,3,10,2,1,64,1,20,8,27
C#,3,3,1,1,3,7,1,1,2,8,4,1
D,30,2,104,4,13,3,31,76,4,45,6,27
D#,1,1,11,12,4,3,6,5,2,6,6,1
E,38,10,17,4,37,3,17,61,3,8,1,14
F,4,3,4,5,18,12,1,11,3,1,2,6
F#,2,2,34,4,11,1,15,15,1,26,8,2
G,38,2,61,6,80,31,20,165,1,40,13,40
G#,8,6,1,7,5,4,8,1,1,2,2,3
A,18,8,49,2,13,10,15,44,2,21,7,25
A#,2,2,8,11,1,1,2,11,2,4,15,3
B,30,15,25,4,4,11,2,41,6,29,11,57
