,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,258,48,9,40,37,191,8,50,82,54,40,28
C#,36,95,15,12,40,31,196,24,17,20,34,41
D,9,15,16,2,21,16,33,32,3,22,3,6
D#,4,18,4,3,4,12,6,50,44,16,14,4
E,18,9,6,2,12,54,17,52,4,20,2,17
F,108,17,19,30,39,4,30,38,37,7,92,4
F#,2,105,8,4,3,25,136,8,24,75,66,59
G,46,19,17,10,22,64,28,78,47,6,120,4
G#,203,19,4,28,6,70,39,60,16,16,2,45
A,73,105,21,14,3,3,5,4,33,20,37,31
A#,46,77,13,2,10,7,15,52,9,28,11,10
B,36,59,64,4,4,1,29,1,4,41,15,28
