,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,2,24,24,10,48,70,11,27,14,18,39,18
C#,25,124,19,10,51,19,88,2,38,59,17,38
D,2,24,30,6,19,1,73,21,6,23,6,8
D#,6,9,5,17,6,8,8,1,6,9,6,13
E,11,22,12,4,25,6,2,33,15,34,23,17
F,60,9,1,2,20,6,26,29,28,6,3,11
F#,2,58,15,21,14,22,92,10,42,115,13,42
G,28,3,4,2,2,22,3,33,2,18,2,6
G#,8,40,23,6,7,8,48,2,11,23,3,39
A,17,132,32,7,24,12,38,12,27,34,1,18
A#,38,23,2,2,30,1,16,4,10,1,5,8
B,3,25,40,8,8,9,36,2,33,20,12,22
