,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,38,8,8,50,20,12,2,12,28,20,12,16
C#,6,30,28,2,4,102,8,2,2,6,36,14
D,6,1,14,2,12,26,4,14,4,8,12,2
D#,34,10,2,112,4,16,88,6,2,2,16,4
E,41,4,4,2,2,2,2,2,4,22,2,15
F,16,76,38,14,2,75,2,4,12,16,31,14
F#,6,4,2,68,3,8,48,4,11,2,34,2
G,2,26,12,2,4,6,15,42,2,6,6,25
G#,2,6,4,2,2,6,14,2,12,10,2,34
A,22,56,8,8,2,12,49,2,2,22,6,2
A#,18,60,2,22,4,27,16,14,4,4,414,20
B,25,6,2,2,42,18,4,24,30,2,24,12
