,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,81,3,61,68,16,53,9,44,42,13,21,38
C#,4,14,5,1,17,2,2,10,7,5,7,5
D,57,4,19,49,6,39,20,28,21,5,13,14
D#,35,7,35,46,11,16,8,49,47,7,12,8
E,8,10,9,13,31,17,7,4,23,8,19,18
F,42,1,39,14,18,46,3,21,59,2,19,23
F#,2,1,2,5,7,4,4,14,3,14,5,2
G,80,5,8,15,11,42,5,67,20,4,23,9
G#,52,8,36,37,13,43,9,29,45,13,22,32
A,26,5,6,6,7,3,3,4,14,12,8,10
A#,7,19,12,15,7,12,1,18,45,16,27,7
B,55,1,23,11,23,10,8,2,13,13,7,22
