,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,7,4,12,1,10,7,1,2,1,9,20,17
C#,4,1,18,2,6,2,1,7,15,2,1,2
D,28,12,23,1,14,12,2,21,1,8,13,17
D#,2,2,3,1,4,1,1,3,51,6,1,2
E,3,6,38,3,5,21,3,8,1,13,2,2
F,21,3,6,8,34,8,1,10,1,9,8,1
F#,2,41,3,1,17,1,3,11,1,3,2,2
G,8,3,8,1,16,27,5,14,2,14,7,1
G#,1,1,1,43,1,1,1,1,1,21,15,4
A,11,1,29,2,7,7,7,33,5,10,14,7
A#,9,1,6,3,4,1,1,5,9,30,10,1
B,17,7,3,2,2,1,2,1,5,11,2,3
