,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,96,20,22,62,17,31,40,38,37,31,36,24
C#,35,89,13,20,18,28,33,25,37,8,52,13
D,37,21,110,24,5,42,7,61,22,10,63,35
D#,69,26,41,286,12,33,84,144,46,39,107,56
E,13,41,5,17,63,8,17,27,9,20,29,14
F,25,29,46,49,21,114,8,38,40,17,71,20
F#,39,17,8,89,30,16,106,16,11,44,32,40
G,33,30,61,165,38,34,30,320,14,1,116,48
G#,29,30,32,37,9,58,20,30,79,2,23,26
A,33,10,16,40,7,13,41,12,9,71,14,4
A#,30,37,53,106,27,85,32,125,48,15,284,21
B,15,21,30,48,16,16,30,54,23,12,36,113
