,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,20,17,53,19,4,10,9,1,28,5,10,8
C#,17,82,9,34,23,34,47,7,32,23,23,36
D,1,21,5,1,4,42,4,57,8,1,2,5
D#,17,47,10,45,13,7,26,5,47,6,6,7
E,8,22,20,24,14,4,8,3,14,3,8,9
F,3,22,1,3,5,6,23,7,22,4,7,5
F#,24,56,6,13,26,17,52,3,28,15,17,16
G,11,1,75,7,3,1,6,1,12,31,31,2
G#,25,51,3,42,18,17,39,6,79,28,16,20
A,14,8,1,13,5,1,25,1,40,29,8,13
A#,1,21,1,11,11,3,18,4,17,8,13,9
B,4,19,6,14,11,8,22,18,17,22,7,15
