,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,27,3,62,4,11,62,11,13,2,11,36,33
C#,15,111,189,3,187,6,94,23,15,51,16,103
D,27,156,447,18,167,48,221,159,3,220,25,66
D#,3,22,6,27,60,6,15,3,28,6,3,19
E,4,23,171,42,269,8,135,102,19,174,42,99
F,6,3,21,15,5,3,9,64,18,39,18,15
F#,12,77,66,9,107,9,197,62,18,182,69,131
G,33,29,127,9,41,40,71,70,11,91,6,85
G#,6,6,7,11,6,17,15,2,24,56,3,36
A,31,129,209,12,122,6,69,108,33,477,26,167
A#,36,95,42,12,24,6,5,6,39,15,138,24
B,38,166,210,21,86,3,97,18,12,106,21,137
