,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,12,1,1,5,5,2,5,3,8,2,111,1
C#,1,9,23,4,13,62,1,3,10,4,3,12
D,2,18,5,1,2,41,5,6,21,14,29,5
D#,6,3,2,18,5,2,16,1,7,9,3,24
E,11,8,1,10,25,100,7,4,12,7,7,23
F,298,1,47,117,96,1,1,3,151,89,94,1
F#,4,9,2,11,9,48,19,1,14,10,5,11
G,6,2,6,12,5,119,1,16,2,2,3,7
G#,2,5,1,12,17,180,7,1,20,1,2,26
A,1,2,1,4,4,67,9,3,7,1,50,7
A#,150,5,1,2,4,88,8,3,2,29,5,3
B,1,11,7,21,26,2,16,16,13,3,5,23
