,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,39,2,39,15,89,30,5,63,2,28,5,16
C#,2,54,30,8,157,10,19,13,19,60,10,41
D,40,19,120,4,73,41,149,112,8,71,16,60
D#,2,14,5,8,15,4,17,3,7,18,5,19
E,38,58,71,11,125,14,48,63,93,166,6,76
F,36,9,14,7,9,33,4,11,10,32,29,9
F#,14,33,83,17,50,3,38,9,21,106,12,8
G,73,7,60,3,32,14,13,90,5,38,13,116
G#,4,44,18,7,54,13,20,3,46,25,3,34
A,57,138,97,12,98,24,42,50,25,147,13,67
A#,9,10,36,1,9,19,7,6,13,9,18,9
B,19,34,140,24,59,11,32,41,22,70,3,85
