,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,3,1,6,24,41,11,4,12,8,21,5,12
C#,1,32,3,5,43,3,4,6,2,2,4,4
D,3,3,2,12,17,2,9,33,3,17,19,2
D#,12,2,8,10,52,7,4,3,2,7,16,3
E,74,31,36,25,38,19,6,12,5,71,5,14
F,3,3,2,2,7,9,6,66,12,1,1,6
F#,3,10,3,4,2,4,2,24,24,3,8,8
G,6,2,46,6,18,9,12,9,6,5,3,74
G#,2,6,4,2,3,5,4,5,10,53,2,1
A,22,7,3,4,98,1,15,3,30,13,1,2
A#,2,2,1,14,3,2,2,5,2,19,10,4
B,18,2,38,12,4,12,12,21,4,13,1,19
