,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,212,6,83,18,150,82,18,106,14,107,13,86
C#,4,12,48,2,3,14,2,7,8,5,14,8
D,85,24,105,17,68,51,16,79,14,62,10,87
D#,9,21,14,15,19,1,9,13,8,12,1,9
E,145,15,68,17,72,44,19,128,8,74,3,32
F,63,12,46,5,67,55,9,46,18,70,13,24
F#,26,5,32,4,8,7,31,63,5,38,3,15
G,128,14,46,12,124,52,52,136,11,67,29,77
G#,25,2,8,3,7,20,7,17,24,20,13,17
A,116,12,67,11,44,75,58,68,19,64,17,31
A#,6,9,8,1,24,7,2,11,2,22,15,24
B,77,16,93,5,39,20,14,73,19,41,13,36
