,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,151,8,192,16,3,8,5,37,1,40,74,34
C#,7,37,68,14,7,2,9,1,8,4,18,10
D,121,53,678,121,83,28,48,174,2,32,141,41
D#,45,1,104,218,14,50,3,54,9,4,96,2
E,4,12,74,4,76,23,40,15,32,16,5,2
F,8,2,14,51,15,109,1,69,3,18,97,2
F#,2,5,25,6,24,1,60,89,33,57,4,6
G,54,6,129,56,9,57,55,1090,22,253,253,57
G#,1,4,1,8,1,4,36,19,14,5,18,63
A,9,8,48,1,10,23,54,196,2,254,162,36
A#,133,19,129,113,12,84,2,265,19,82,516,6
B,34,14,60,5,12,2,2,26,42,38,5,35
