,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,4,31,24,44,4,32,35,2,22,3,2,11
C#,24,81,4,4,161,4,31,33,43,73,34,8
D,21,2,12,1,12,2,6,14,32,8,87,11
D#,22,2,55,2,2,12,56,17,13,11,3,4
E,6,109,11,2,346,90,14,4,50,274,20,79
F,21,14,2,21,194,104,50,2,47,2,34,33
F#,23,36,4,35,10,36,11,10,17,2,8,10
G,3,48,9,1,6,2,7,12,35,6,2,8
G#,16,38,39,3,49,34,37,35,52,2,2,85
A,6,87,6,30,2,2,1,6,298,686,80,10
A#,17,39,93,6,11,11,6,48,22,109,2,6
B,10,12,17,23,120,31,10,7,2,10,42,14
