,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,27,2,31,3,63,10,18,19,1,13,5,6
C#,1,2,2,2,42,7,7,11,1,4,4,4
D,6,5,37,6,13,70,13,68,8,11,4,19
D#,11,1,11,1,3,14,9,1,54,4,3,6
E,30,9,17,1,48,19,14,62,2,38,16,4
F,6,2,29,12,7,24,15,15,16,39,14,9
F#,10,3,24,3,5,4,9,10,5,10,2,9
G,61,24,19,1,20,7,6,70,13,19,16,63
G#,7,12,2,25,4,2,3,2,13,1,3,6
A,27,7,46,2,8,23,8,18,16,39,2,11
A#,7,4,4,2,27,1,2,12,4,5,16,4
B,5,8,49,6,20,13,5,19,5,8,3,8
