,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,46,29,5,33,4,44,18,15,12,7,53,1
C#,14,27,16,19,28,26,4,16,43,14,11,2
D,4,1,5,4,3,11,3,2,8,26,9,6
D#,13,41,1,9,6,28,37,1,21,16,24,2
E,12,5,20,5,13,8,19,4,13,4,11,2
F,72,29,14,25,3,57,26,6,33,28,19,11
F#,19,39,1,19,6,37,45,1,62,21,14,30
G,12,1,4,10,3,11,2,1,10,4,12,2
G#,29,17,30,38,18,23,66,40,20,16,12,19
A,12,7,2,23,2,26,18,2,18,26,16,4
A#,26,6,10,20,10,47,30,4,20,13,47,24
B,7,4,2,2,30,4,4,4,6,11,1,10
