,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,35,18,11,29,18,16,29,33,24,22,20,26
C#,16,52,32,16,52,21,68,36,21,28,39,44
D,23,24,78,17,12,13,77,39,18,33,31,61
D#,58,22,18,62,28,16,36,40,32,14,20,51
E,20,56,25,19,76,13,45,52,17,22,35,85
F,14,21,14,27,11,15,12,14,20,4,22,11
F#,18,76,68,61,61,16,124,45,21,33,42,91
G,29,29,44,27,70,14,36,78,27,16,46,62
G#,19,30,11,30,25,29,32,24,29,11,32,24
A,16,17,24,23,28,8,29,14,9,44,24,21
A#,12,46,37,43,27,10,51,47,34,6,41,28
B,21,34,64,43,57,14,116,56,44,24,31,134
