,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,9,3,4,9,14,4,9,5,7,36,1,14
C#,49,23,21,11,12,54,27,3,21,6,6,3
D,13,1,12,20,2,15,5,13,2,9,12,1
D#,7,23,11,11,4,12,17,4,22,2,2,8
E,15,8,5,1,5,3,3,1,23,1,1,15
F,5,24,11,19,1,21,11,33,50,7,17,10
F#,3,7,2,21,10,6,18,1,14,7,20,4
G,2,3,2,2,5,30,1,2,4,2,14,12
G#,19,42,2,16,10,36,4,3,38,4,5,13
A,39,10,12,2,1,11,5,29,1,2,1,2
A#,4,19,36,7,2,9,6,25,6,7,6,1
B,28,4,1,11,13,16,10,4,6,2,2,9
