,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,32,7,26,4,29,16,10,4,33,23,8,26
C#,4,12,2,4,10,8,2,3,4,5,4,21
D,25,2,113,4,27,4,3,23,2,38,17,16
D#,6,5,2,29,2,4,4,3,19,2,5,1
E,14,4,14,10,134,12,5,6,18,45,4,7
F,4,8,8,4,16,69,4,2,10,13,2,2
F#,4,2,7,4,20,8,12,10,8,3,4,6
G,6,10,16,6,4,10,9,42,7,14,12,6
G#,8,7,2,22,4,4,4,8,43,14,3,45
A,79,18,25,4,25,3,6,17,10,33,6,18
A#,12,4,19,3,8,4,3,8,2,4,7,4
B,18,6,41,14,12,4,4,6,8,36,4,8
